,close_price,starting_price,high_price,low_price,trading_volume
20200302134600,404,404,404,404,20
20200302132100,404,404,404,404,1500
20200302131700,404,404,404,404,10
20200302131400,403,403,403,403,24
20200302130100,404,404,404,404,21
20200302125900,404,404,404,404,1000
20200302125500,404,404,404,404,1409
20200302123000,404,404,404,404,19
20200302122100,403,403,403,403,2568
20200302120600,404,404,404,404,10
20200302120300,402,402,402,402,104
20200302115500,402,402,402,402,1
20200302115000,403,403,403,403,70
20200302114900,403,403,403,403,50
20200302114700,403,403,403,403,50
20200302114600,403,403,403,403,50
20200302110800,404,404,404,404,1
20200302110600,401,401,401,401,200
20200302110400,401,401,401,401,176
20200302110100,401,401,401,401,2
20200302105100,404,404,404,404,36
20200302103800,404,404,404,404,2
20200302103300,404,404,404,404,289
20200302103200,403,403,403,403,1773
20200302102800,403,403,403,403,330
20200302102200,403,403,403,403,1
20200302102100,401,401,401,401,100
20200302101800,403,403,403,402,282
20200302101700,403,403,403,403,224
20200302101100,403,403,403,403,217
20200302101000,403,403,403,403,643
20200302100800,401,401,401,401,3
20200302095200,403,403,403,403,1
20200302094600,397,398,398,397,3000
20200302094400,403,403,403,403,10
20200302094300,403,403,403,403,36
20200302094100,403,403,403,403,3
20200302093400,404,404,404,404,50
20200302093300,401,401,401,401,60
20200302093100,398,398,398,396,21764
20200302093000,398,398,398,398,12532
20200302092600,398,398,398,398,1
20200302092500,401,401,401,401,2
20200302092400,399,399,399,399,11
20200302092300,401,401,401,401,1
20200302092200,399,401,401,399,151
20200302092100,401,401,401,401,1
20200302091800,395,395,395,395,112
20200302091700,399,400,400,398,10343
20200302091600,401,401,401,401,1227
20200302091500,402,402,402,402,34
20200302091400,402,402,402,402,54
20200302091200,402,402,402,402,13
20200302091100,402,401,402,401,50
20200302091000,400,404,404,400,29
20200302090900,400,400,400,400,1000
20200302090000,404,404,404,404,5050
20200228153500,398,398,398,398,3843
20200228153000,398,398,398,398,5032
20200228151800,402,402,402,402,1
20200228151600,402,399,402,399,3612
20200228151500,399,399,399,399,400
20200228151000,402,402,402,402,1
20200228150800,401,401,401,401,8
20200228150200,402,400,402,400,500
20200228150100,396,397,397,396,486
20200228150000,397,397,397,397,2
20200228145900,396,398,398,396,11995
20200228145800,404,404,404,404,1
20200228145700,397,404,404,397,1501
20200228145600,401,401,401,401,10
20200228145300,401,401,401,401,180
20200228145200,401,401,401,401,60
20200228145100,401,402,402,397,18544
20200228144500,406,406,406,406,11
20200228144400,402,402,402,402,4001
20200228143800,402,402,402,402,1064
20200228143400,402,403,403,402,33782
20200228143200,406,404,406,404,8000
20200228142900,404,404,404,404,30
20200228142600,404,404,404,404,1400
20200228142000,404,404,404,404,1000
20200228141900,404,404,404,404,1
20200228141800,403,403,403,403,4451
20200228141300,401,401,401,401,5000
20200228141000,401,401,401,401,5518
20200228140700,403,403,403,403,30
20200228140600,401,401,401,401,16
20200228140400,400,405,405,400,10001
20200228140200,403,403,403,403,1
20200228140100,402,403,403,402,302
20200228135900,405,405,405,405,7
20200228135800,405,405,405,405,8
20200228135700,405,405,405,405,1
20200228135400,405,402,405,402,83
20200228135100,402,405,405,402,28111
20200228134200,406,406,406,406,25
20200228134000,406,406,406,406,100
20200228133100,406,406,406,406,1
20200228133000,404,404,404,404,200
20200228132800,406,406,406,406,2500
20200228132600,406,406,406,406,564
20200228132400,402,402,402,402,1
20200228132200,406,406,406,406,22
20200228132000,406,405,406,405,34
20200228131800,402,403,403,402,2484
20200228131500,403,405,405,403,2515
20200228131300,405,403,405,403,2501
20200228130000,406,403,406,403,3701
20200228125000,407,404,407,404,2112
20200228124900,407,407,407,407,1
20200228124800,404,405,405,404,4000
20200228124500,408,408,408,408,2
20200228124100,408,405,408,405,2310
20200228123900,405,405,405,405,3000
20200228123600,404,409,409,404,5001
20200228123300,406,406,406,406,5060
20200228122600,409,409,409,409,6
20200228122500,407,407,407,407,71
20200228122000,409,409,409,409,8
20200228121600,407,407,407,407,4427
20200228121500,407,407,407,407,1647
20200228121400,407,407,407,407,158
20200228121300,407,407,407,407,5107
20200228121200,408,408,408,408,506
20200228120400,411,411,411,411,1
20200228115800,409,409,409,409,115
20200228115300,411,411,411,411,10
20200228115100,407,407,407,407,142
20200228114800,411,410,411,410,70
20200228114600,406,409,409,406,7300
20200228114200,412,412,412,412,20
20200228114100,412,412,412,412,1
20200228113800,408,409,409,408,1000
20200228113600,409,410,410,409,20
20200228111800,412,412,412,412,1
20200228110700,410,410,410,410,20
20200228110200,412,412,412,412,1
20200228105800,408,408,408,408,5597
20200228105400,409,410,410,409,1000
20200228105300,411,411,411,411,16
20200228104300,413,413,413,413,22
20200228103300,413,413,413,413,18
20200228102600,413,413,413,413,1000
20200228102000,414,413,414,413,5061
20200228101900,412,412,412,412,1300
20200228101700,412,412,412,412,62
20200228101000,414,414,414,414,5
20200228100200,415,415,415,415,34
20200228100100,415,415,415,415,4
20200228100000,410,410,410,410,4614
20200228095900,410,409,410,409,115020
20200228095800,410,407,410,407,50600
20200228095500,407,407,407,407,1
20200228094200,403,403,403,403,10
20200228093500,407,407,407,407,501
20200228093100,407,407,407,407,1
20200228092900,403,404,404,403,2217
20200228092800,407,407,407,407,1
20200228092300,403,403,403,403,7
20200228092200,407,407,407,407,1
20200228092000,403,403,403,403,2060
20200228091800,407,408,408,404,562
20200228091700,405,405,405,405,2260
20200228091400,408,408,408,408,2
20200228090800,409,409,409,409,300
20200228090500,409,410,410,409,333
20200228090000,417,417,417,417,616
20200227153000,410,410,410,410,1111
20200227151800,407,407,407,407,118
20200227150400,410,409,410,409,60
20200227150000,409,409,409,409,1
20200227145300,409,409,409,409,1
20200227145100,408,408,408,408,1000
20200227145000,408,409,409,408,72
20200227144700,409,407,409,407,198
20200227144400,409,406,409,406,101
20200227144200,409,406,409,406,2251
20200227143500,410,409,410,409,16
20200227143400,407,407,407,407,50
20200227143100,409,409,409,409,11
20200227143000,407,407,407,407,9484
20200227142300,410,410,410,410,1000
20200227142200,410,410,410,410,1
20200227141900,407,407,407,407,2550
20200227141700,410,410,410,410,1
20200227141000,407,407,407,407,13000
20200227140900,407,407,407,407,12060
20200227140800,410,410,410,410,525
20200227140700,410,410,410,410,1
20200227140100,407,406,407,406,2755
20200227140000,406,406,406,406,46
20200227135700,407,407,407,407,13436
20200227135200,410,410,410,407,4020
20200227135000,407,407,407,407,4003
20200227134900,410,410,410,408,1011
20200227134400,407,407,407,407,8000
20200227134300,407,407,407,407,8000
20200227134100,410,410,410,410,1
20200227134000,407,407,407,407,4001
20200227133900,410,410,410,410,10
20200227133800,407,408,408,407,3062
20200227133700,409,409,409,409,2
20200227133600,410,407,410,407,5001
20200227133500,411,407,411,407,2501
20200227132900,411,411,411,411,1
20200227132800,407,408,408,407,6080
20200227132700,408,408,411,408,2501
20200227132600,408,408,408,408,10
20200227132000,407,408,408,407,6524
20200227131100,411,408,411,408,478
20200227130900,411,411,411,411,1
20200227130100,408,408,408,408,3745
20200227125900,408,408,408,408,2287
20200227125700,411,411,411,411,1
20200227125600,408,408,408,408,6
20200227125400,410,411,411,410,1029
20200227125100,410,408,410,408,55
20200227124800,408,408,408,408,5126
20200227124500,410,410,410,410,2500
20200227124400,408,408,408,408,24
20200227124100,408,408,408,408,5
20200227124000,408,408,408,408,22
20200227123700,410,410,410,410,1
20200227123600,408,408,408,408,7
20200227123500,408,408,408,408,13
20200227123100,408,408,408,408,4
20200227123000,408,410,410,408,1532
20200227122900,408,408,408,408,31
20200227122100,410,410,410,410,2
20200227121800,409,409,409,409,1000
20200227121300,410,410,410,410,1
20200227121200,410,410,410,410,500
20200227121100,410,410,410,410,50
20200227121000,410,410,410,410,72
20200227120600,408,410,410,408,763
20200227120200,411,411,411,411,10
20200227120100,410,408,410,408,181
20200227115900,408,409,409,408,2021
20200227115600,409,410,410,409,64
20200227115400,410,410,410,410,19
20200227114300,410,410,410,410,41
20200227114100,410,410,410,410,130
20200227113700,410,410,410,410,2064
20200227113300,411,410,411,410,7
20200227113200,411,411,411,411,72
20200227112800,412,411,412,411,90
20200227112600,410,410,410,410,1000
20200227112300,410,409,410,409,9321
20200227112200,409,409,409,409,100
20200227112100,408,408,408,408,10
20200227111900,408,408,408,408,134
20200227111500,409,408,409,408,201
20200227110800,411,409,411,409,302
20200227110500,408,408,408,408,3163
20200227110100,408,409,409,408,1500
20200227105100,413,413,413,413,5
20200227104800,409,409,409,409,3
20200227104400,409,409,409,409,1
20200227104300,408,409,409,408,719
20200227104100,409,409,409,409,6
20200227103900,409,409,409,409,454
20200227103400,410,410,410,410,2160
20200227102500,415,415,415,415,1501
20200227102300,414,414,414,414,500
20200227100900,415,415,415,415,1
20200227100200,410,413,413,410,100046
20200227100000,415,415,415,415,100
20200227095400,417,417,417,417,2
20200227095200,417,417,417,417,10
20200227094900,412,413,413,412,2000
20200227094400,417,417,417,417,1
20200227094100,412,413,413,412,17
20200227092800,417,417,417,417,321
20200227092000,417,417,417,417,7
20200227090900,418,418,418,418,1
20200227090800,412,412,412,412,11
20200227090700,418,418,418,418,1
20200227090000,419,419,419,419,603
20200226153000,412,412,412,412,413
20200226151900,411,411,411,411,79
20200226151800,411,411,411,411,15
20200226151600,411,411,411,411,16
20200226151500,410,410,410,410,69
20200226151300,410,410,410,410,31
20200226151200,410,410,410,410,914
20200226151100,410,410,410,410,1
20200226151000,408,408,408,408,3069
20200226150800,408,407,408,407,15690
20200226150600,407,407,407,407,1
20200226150400,407,407,407,407,50
20200226150300,407,408,408,407,1840
20200226150100,408,408,408,408,9
20200226145900,408,408,408,408,42
20200226145800,408,408,408,408,855
20200226145500,408,408,408,408,27
20200226145400,408,408,408,408,30
20200226145100,408,408,408,408,10
20200226144900,408,408,408,408,33
20200226144600,408,408,408,408,4
20200226144500,408,409,409,408,210
20200226144000,409,409,409,409,1
20200226143600,408,408,408,408,433
20200226143500,408,408,408,408,51
20200226143300,409,409,409,409,510
20200226143000,410,408,410,408,309
20200226142700,408,410,410,408,106
20200226142300,410,410,410,410,1
20200226141800,408,408,408,408,9946
20200226141000,408,408,408,408,2
20200226140500,407,407,407,407,1000
20200226140300,408,408,408,408,2
20200226140000,408,408,408,408,50
20200226135700,408,408,408,408,10000
20200226135600,408,408,408,408,4000
20200226135500,408,408,408,408,6000
20200226135400,408,408,408,408,2711
20200226135300,408,408,408,408,9089
20200226135200,408,408,408,408,3000
20200226135100,408,408,408,408,13000
20200226135000,408,408,411,408,9001
20200226134900,408,408,408,408,2150
20200226134800,411,408,411,408,3010
20200226134700,408,409,409,408,3000
20200226134500,411,408,411,408,5001
20200226134400,408,408,408,408,4000
20200226134300,408,408,408,408,7000
20200226133800,411,411,411,411,1
20200226133600,408,408,408,408,4000
20200226133400,411,411,411,411,10
20200226133000,409,409,409,409,19
20200226132900,408,409,409,408,4000
20200226132700,409,409,409,409,4000
20200226132000,412,412,412,412,1
20200226131600,412,412,412,412,1
20200226131400,410,410,410,410,2
20200226131200,412,412,412,412,1
20200226130700,409,409,409,409,1900
20200226130500,412,412,412,412,10
20200226130400,410,410,410,410,5000
20200226130000,412,412,412,412,1
20200226125800,410,410,410,410,3000
20200226124900,412,412,412,412,9
20200226124600,412,412,412,412,1
20200226124400,410,410,410,410,1
20200226123900,412,412,412,412,5
20200226123800,412,412,412,412,200
20200226122300,411,411,411,411,245
20200226121000,411,411,411,411,2
20200226120600,411,411,411,411,99
20200226120400,410,410,410,410,1
20200226113400,411,411,411,411,1
20200226112500,407,409,409,407,1498
20200226111700,411,411,411,411,1500
20200226110300,410,410,410,410,10
20200226105500,411,411,411,411,10
20200226105000,411,411,411,411,3
20200226104800,411,411,411,411,11
20200226104500,412,411,412,411,60
20200226104400,408,408,408,408,86
20200226103600,412,412,412,412,17
20200226103500,412,412,412,412,3
20200226100900,412,412,412,412,534
20200226100700,412,410,412,410,2271
20200226100600,410,410,410,410,1
20200226100400,408,408,408,408,3
20200226100100,410,410,410,410,1
20200226095800,408,409,409,408,800
20200226094900,412,412,412,412,1
20200226094700,410,410,410,410,235
20200226094600,413,413,413,413,1
20200226094200,410,412,412,410,6
20200226094100,412,411,412,411,694
20200226094000,410,410,410,410,1607
20200226093900,411,411,411,411,15
20200226093800,412,412,412,412,1
20200226093700,410,410,410,410,1440
20200226093400,409,409,409,409,8
20200226093000,409,409,409,409,200
20200226092900,409,409,409,409,3792
20200226092800,409,408,409,408,7892
20200226092700,408,407,408,407,708
20200226092100,408,408,408,408,1
20200226092000,406,406,406,406,3
20200226091900,406,406,406,406,870
20200226091400,408,408,408,408,1
20200226091300,407,407,407,407,508
20200226091100,405,405,405,405,1500
20200226091000,405,407,407,405,6584
20200226090900,407,407,407,405,6024
20200226090800,407,409,409,407,4680
20200226090600,413,409,413,409,334
20200226090200,413,413,413,413,1
20200226090000,410,414,414,410,526
20200225153500,414,414,414,414,100
20200225153000,414,414,414,414,2275
20200225151900,418,418,418,418,1
20200225151400,418,418,418,418,10
20200225150800,418,417,418,417,111
20200225150600,417,417,417,417,10
20200225150000,414,414,414,414,249
20200225144900,418,418,418,418,3
20200225144700,418,418,418,418,1
20200225143800,417,417,417,417,783
20200225143500,417,417,417,417,44
20200225143400,417,417,417,417,371
20200225143300,417,417,417,417,2
20200225141800,417,417,417,417,1
20200225141700,414,414,414,414,15
20200225141100,418,418,418,418,10
20200225141000,414,416,416,414,4651
20200225140500,418,418,418,418,28
20200225140300,418,418,418,418,1
20200225140200,416,416,416,416,4002
20200225140100,417,417,417,417,71
20200225140000,417,417,417,417,1
20200225135700,417,417,417,417,48
20200225135600,416,416,416,416,1
20200225135400,417,417,417,417,60
20200225135300,416,416,416,416,9
20200225135100,418,418,418,418,62
20200225135000,418,416,418,416,217
20200225134700,419,416,419,416,1001
20200225134500,416,419,419,416,2
20200225134400,416,420,420,416,608
20200225134200,420,419,420,419,606
20200225134100,420,415,420,415,101
20200225134000,420,418,420,418,3
20200225133800,420,420,421,420,3284
20200225133700,429,412,430,412,12437
20200225133600,410,410,410,410,38
20200225133500,412,411,412,411,5
20200225133400,410,410,410,410,17573
20200225133300,409,409,409,409,13582
20200225133000,409,408,409,408,40
20200225132700,408,408,408,408,44
20200225132600,408,408,408,408,1000
20200225130200,408,408,408,408,76
20200225125300,407,407,407,407,87
20200225125200,407,407,407,407,313
20200225125100,407,407,407,407,200
20200225124800,408,407,408,407,1001
20200225124400,408,408,408,408,10
20200225124200,407,407,407,407,300
20200225123700,407,407,407,407,4624
